,original_label,score_x,twitter_id,MR1_label,score_y,MR2_label,score_x,MR3_label,score_y,MR4_label,score
967,Negative,0.947072983,1468050631,Negative,0.694845378,Negative,0.939857423,Negative,0.90410316,Negative,0.942394197
968,Neutral,0.876344681,1468050664,Positive,0.873873711,Negative,0.530661285,Neutral,0.480594248,Negative,0.748747885
969,Positive,0.842082441,1468050670,Positive,0.917861283,Negative,0.392432362,Positive,0.51263392,Negative,0.531241655
970,Neutral,0.575514615,1468051061,Positive,0.84275949,Negative,0.532485664,Neutral,0.395899773,Negative,0.670515239
971,Negative,0.515726686,1468051150,Neutral,0.478898436,Negative,0.791278362,Negative,0.675291955,Negative,0.867633045
972,Negative,0.853322685,1468051256,Positive,0.608434916,Negative,0.839340508,Negative,0.64783895,Negative,0.905550897
973,Neutral,0.811594367,1468051421,Positive,0.545340776,Negative,0.761224091,Negative,0.574862123,Negative,0.867038429
974,Negative,0.810522735,1468051743,Positive,0.892726421,Negative,0.821487784,Negative,0.543738902,Negative,0.893642306
975,Neutral,0.84829402,1468051770,Positive,0.895427465,Negative,0.645143092,Neutral,0.444926947,Negative,0.780273855
976,Negative,0.570335746,1468051911,Positive,0.556554735,Negative,0.869133234,Negative,0.814880311,Negative,0.914585352
977,Positive,0.969676793,1468051981,Positive,0.985467315,Positive,0.444891781,Positive,0.815074563,Positive,0.421287477
978,Negative,0.843395591,1468052063,Negative,0.512181759,Negative,0.899827421,Negative,0.86150378,Negative,0.904013515
979,Negative,0.946557462,1468052239,Negative,0.927957535,Negative,0.945439339,Negative,0.94044745,Negative,0.94989866
980,Negative,0.917631567,1468052359,Negative,0.696974814,Negative,0.919496715,Negative,0.827706516,Negative,0.928985476
981,Neutral,0.50956279,1468052470,Positive,0.551499963,Negative,0.634671986,Neutral,0.425137758,Negative,0.7546978
982,Negative,0.807119012,1468052484,Negative,0.533874035,Negative,0.880164087,Negative,0.829071522,Negative,0.922969222
983,Negative,0.57568115,1468052499,Positive,0.469623148,Negative,0.817358255,Negative,0.628103375,Negative,0.887490213
984,Negative,0.928757131,1468052623,Negative,0.569471896,Negative,0.907326281,Negative,0.866726577,Negative,0.930112362
985,Negative,0.788486958,1468052908,Positive,0.711229146,Negative,0.719301522,Neutral,0.409781307,Negative,0.861327052
986,Negative,0.95188731,1468053118,Negative,0.941213727,Negative,0.952156663,Negative,0.947833955,Negative,0.956372797
987,Positive,0.9297297,1468053198,Positive,0.982293904,Negative,0.781583369,Negative,0.598770738,Negative,0.805590153
988,Negative,0.52909255,1468053610,Positive,0.855851412,Negative,0.565162003,Positive,0.483089417,Negative,0.716762602
989,Neutral,0.559334815,1468053611,Positive,0.81425339,Negative,0.671944857,Neutral,0.436055541,Negative,0.767710328
990,Neutral,0.477369934,1468053804,Positive,0.980243266,Negative,0.805841684,Negative,0.438809305,Negative,0.896223605
991,Negative,0.456648141,1468053869,Positive,0.696427822,Negative,0.686155498,Positive,0.393373281,Negative,0.709254265
992,Negative,0.680140078,1468054357,Positive,0.51124543,Negative,0.866102874,Negative,0.815168202,Negative,0.911257863
993,Negative,0.905068278,1468054887,Negative,0.759129167,Negative,0.900826097,Negative,0.820767462,Negative,0.927415311
994,Negative,0.580685794,1468055249,Positive,0.816562057,Negative,0.843923092,Negative,0.668106198,Negative,0.905714869
995,Positive,0.78210777,1468055262,Positive,0.957333744,Positive,0.493489265,Positive,0.751312554,Positive,0.4363406
996,Positive,0.98026979,1468055266,Positive,0.979835629,Positive,0.849849284,Positive,0.940588355,Positive,0.763887525
997,Positive,0.840248644,1468055472,Positive,0.944869578,Negative,0.470001906,Positive,0.530574441,Negative,0.597292066
998,Negative,0.824454784,1468055604,Positive,0.528395593,Negative,0.845798373,Negative,0.811883628,Negative,0.915297449
999,Negative,0.889598131,1468055791,Negative,0.800223827,Negative,0.913324594,Negative,0.885648191,Negative,0.92037338
